obs_id,fare_id,info_id,journey_date,departure_time,arrival_time,arrival_day_offset,duration_minutes,total_stops,price
2502,21,1,2019-03-15,19:35,21:55,0,140,0,6297.0
2503,5,1,2019-05-01,15:55,21:25,0,330,1,8844.0
2504,7,1,2019-06-01,14:00,01:30,1,690,1,13377.0
2505,23,1,2019-03-09,20:55,23:50,0,175,0,5706.0
2506,8,1,2019-06-12,21:00,07:40,1,640,1,8372.0
2507,14,1,2019-05-27,06:40,21:00,0,860,1,6526.0
2508,1,1,2019-06-01,16:55,19:45,0,170,0,4823.0
2509,24,1,2019-06-24,16:55,18:25,0,90,0,3175.0
2510,7,1,2019-05-06,09:00,19:00,0,600,1,10407.0
2511,1,1,2019-04-18,04:00,06:50,0,170,0,4423.0
2512,26,1,2019-05-09,17:00,20:20,1,1640,1,9555.0
2513,10,1,2019-04-01,16:30,16:20,1,1430,1,12681.0
2514,10,1,2019-06-06,14:05,04:40,1,875,1,13059.0
2515,10,2,2019-05-09,16:30,10:05,1,1055,1,8586.0
2516,23,1,2019-04-06,20:55,23:40,0,165,0,3419.0
2517,5,1,2019-06-03,17:10,19:40,0,150,0,3873.0
2518,2,1,2019-06-06,10:00,20:25,0,625,1,10203.0
2519,3,2,2019-05-27,19:30,04:25,1,535,2,13029.0
2520,10,2,2019-05-15,16:30,22:35,0,365,1,10844.0
2521,10,2,2019-03-24,18:55,08:10,1,795,1,11134.0
2522,26,1,2019-06-12,20:20,18:50,1,1350,1,8610.0
2523,4,1,2019-04-15,20:20,22:55,0,155,0,4174.0
2524,6,2,2019-03-09,08:00,09:30,1,1530,1,11087.0
2525,18,1,2019-06-18,21:10,00:05,1,175,0,3971.0
2526,3,1,2019-04-09,07:05,19:00,0,715,1,17531.0
2527,18,3,2019-06-06,05:55,08:35,0,160,0,3573.0
2528,2,1,2019-05-01,09:25,07:55,1,1350,1,8366.0
2529,2,1,2019-03-03,14:15,16:45,0,150,0,13885.0
2530,7,1,2019-06-09,17:50,01:30,1,460,2,18485.0
2531,30,1,2019-04-27,19:55,22:25,0,150,0,4409.0
2532,26,1,2019-05-01,20:20,23:25,1,1625,1,8085.0
2533,7,1,2019-06-06,17:30,01:30,1,480,1,13377.0
2534,8,1,2019-05-21,13:20,07:40,1,1100,2,13538.0
2535,7,1,2019-03-06,19:00,01:35,1,395,1,15147.0
2536,6,2,2019-05-27,11:10,14:05,0,175,0,4030.0
2537,7,1,2019-06-06,08:00,19:15,0,675,1,14848.0
2538,6,1,2019-03-18,22:50,08:15,1,565,1,13555.0
2539,8,1,2019-05-18,07:05,09:25,1,1580,2,10975.0
2540,3,2,2019-05-21,09:40,12:35,1,1615,2,13029.0
2541,10,2,2019-05-12,08:25,09:20,1,1495,1,9663.0
2542,22,2,2019-06-01,10:20,11:50,0,90,0,4050.0
2543,3,1,2019-06-03,17:30,04:25,1,655,1,14714.0
2544,13,1,2019-03-01,10:30,21:25,0,655,2,11213.0
2545,6,2,2019-04-09,06:00,08:45,0,165,0,4544.0
2546,5,1,2019-06-15,09:00,11:25,0,145,0,3873.0
2547,7,1,2019-04-09,13:00,21:00,0,480,1,12537.0
2548,10,1,2019-05-06,09:35,19:10,0,575,1,13067.0
2549,3,1,2019-05-09,23:05,04:25,1,1760,2,16704.0
2550,13,1,2019-03-15,06:45,12:15,0,330,1,8714.0
2551,3,1,2019-06-03,14:35,12:35,1,1320,2,13376.0
2552,25,1,2019-06-27,08:20,10:35,0,135,0,3597.0
2553,7,1,2019-05-18,12:50,01:30,1,760,1,7670.0
2554,2,1,2019-03-24,09:50,23:15,1,2245,2,14410.0
2555,8,1,2019-05-15,09:45,09:25,1,1420,1,7480.0
2556,10,1,2019-05-09,20:00,18:15,1,1335,1,13584.0
2557,6,6,2019-03-01,16:55,10:25,1,1050,1,25735.0
2558,6,2,2019-04-01,17:45,20:45,0,180,0,4544.0
2559,7,1,2019-05-21,09:15,19:15,0,600,1,8099.0
2560,10,2,2019-05-15,16:30,04:40,1,730,1,10844.0
2561,3,1,2019-03-21,19:15,04:25,1,550,1,12557.0
2562,3,1,2019-05-09,11:00,14:15,0,195,0,9564.0
2563,6,1,2019-03-12,21:25,09:30,1,725,1,13817.0
2564,10,2,2019-05-18,09:35,19:10,0,575,1,12384.0
2565,7,1,2019-05-21,04:55,19:15,0,860,1,7575.0
2566,2,1,2019-05-06,16:45,12:00,1,1155,2,14120.0
2567,7,1,2019-03-09,07:05,22:20,0,915,1,6916.0
2568,7,1,2019-05-27,07:10,22:30,0,920,1,7878.0
2569,6,2,2019-03-18,22:50,20:20,1,1290,1,11087.0
2570,4,1,2019-04-27,14:25,16:55,0,150,0,4804.0
2571,25,1,2019-06-15,09:45,12:00,0,135,0,3597.0
2572,2,1,2019-05-15,05:50,16:15,1,2065,2,12723.0
2573,24,1,2019-05-15,20:05,21:40,0,95,0,2227.0
2574,8,1,2019-05-24,07:00,19:15,0,735,1,9929.0
2575,10,2,2019-06-09,21:10,09:20,1,730,1,11841.0
2576,3,2,2019-05-09,11:30,04:25,1,1015,1,12373.0
2577,3,2,2019-05-21,20:55,19:00,1,1325,1,12898.0
2578,8,1,2019-03-03,05:55,07:40,1,1545,2,15113.0
2579,7,1,2019-05-18,11:40,19:00,0,440,1,10529.0
2580,8,1,2019-03-27,13:05,07:40,1,1115,2,8875.0
2581,10,2,2019-05-15,08:25,20:45,0,740,1,10844.0
2582,13,1,2019-03-01,06:10,08:55,0,165,0,15676.0
2583,10,2,2019-04-01,08:25,23:35,0,910,1,7064.0
2584,10,2,2019-06-09,08:25,19:50,0,685,1,10844.0
2585,22,1,2019-03-06,14:00,16:50,1,1610,1,19595.0
2586,10,1,2019-05-01,14:05,08:15,1,1090,1,13941.0
2587,14,1,2019-03-21,08:35,16:10,0,455,1,6790.0
2588,5,3,2019-04-27,09:00,11:25,0,145,0,3841.0
2589,6,2,2019-03-18,11:40,09:00,1,1280,1,11087.0
2590,8,1,2019-05-15,19:45,19:15,1,1410,2,11491.0
2591,1,1,2019-04-09,05:30,08:20,0,170,0,3943.0
2592,6,1,2019-03-01,11:40,07:40,1,1200,1,22270.0
2593,15,1,2019-06-09,17:00,19:35,0,155,0,4878.0
2594,3,1,2019-06-09,22:50,04:25,1,335,1,14714.0
2595,7,1,2019-06-24,06:40,19:00,0,740,1,10877.0
2596,8,1,2019-06-15,19:45,19:15,1,1410,2,9653.0
2597,10,1,2019-05-24,20:00,12:00,1,960,1,14571.0
2598,10,2,2019-04-01,18:55,20:45,1,1550,1,7064.0
2599,4,1,2019-03-06,15:20,17:55,0,155,0,5618.0
2600,7,1,2019-05-15,14:00,01:30,1,690,1,13727.0
2601,27,1,2019-04-01,14:40,17:50,0,190,0,4851.0
2602,2,1,2019-03-24,09:10,21:50,0,760,2,15187.0
2603,23,1,2019-05-15,07:45,10:40,0,175,0,3419.0
2604,1,1,2019-04-01,06:05,08:50,0,165,0,3943.0
2605,3,1,2019-05-18,09:40,12:35,1,1615,2,15129.0
2606,1,1,2019-06-21,00:25,03:15,0,170,0,3419.0
2607,8,1,2019-05-21,20:00,19:15,1,1395,2,10861.0
2608,14,1,2019-04-21,05:10,10:05,0,295,1,7074.0
2609,2,1,2019-05-06,09:25,15:05,1,1780,2,11542.0
2610,14,1,2019-04-21,06:50,12:10,0,320,1,6968.0
2611,6,2,2019-06-12,17:45,20:45,0,180,0,5769.0
2612,26,1,2019-06-12,20:20,22:40,1,1580,1,7927.0
2613,10,1,2019-06-12,18:55,08:15,1,800,1,13044.0
2614,3,1,2019-05-21,23:05,12:35,1,810,2,15129.0
2615,5,3,2019-05-01,09:00,11:25,0,145,0,3841.0
2616,4,1,2019-06-24,20:20,22:55,0,155,0,4804.0
2617,18,3,2019-04-12,05:55,08:35,0,160,0,4319.0
2618,3,1,2019-05-27,21:50,19:00,1,1270,1,16079.0
2619,6,1,2019-03-18,22:50,05:05,1,375,1,54826.0
2620,14,1,2019-03-09,17:30,01:35,1,485,1,12351.0
2621,10,1,2019-05-06,17:00,19:10,1,1570,1,13067.0
2622,6,1,2019-03-12,18:55,07:40,1,765,1,13817.0
2623,18,1,2019-05-21,21:10,00:05,1,175,0,3625.0
2624,20,1,2019-03-12,09:40,15:15,1,1775,3,18293.0
2625,15,1,2019-04-01,19:30,22:15,0,165,0,5613.0
2626,8,1,2019-03-06,06:10,08:15,1,1565,1,11038.0
2627,1,1,2019-04-03,06:05,08:50,0,165,0,4077.0
2628,7,1,2019-03-27,08:00,21:00,0,780,1,6883.0
2629,13,1,2019-03-03,17:00,19:45,0,165,0,19508.0
2630,13,1,2019-03-15,08:50,23:15,0,865,1,8714.0
2631,4,1,2019-05-01,04:40,07:15,0,155,0,4804.0
2632,7,1,2019-03-03,08:00,15:30,0,450,1,15078.0
2633,5,3,2019-04-21,17:10,19:40,0,150,0,4807.0
2634,7,1,2019-03-06,11:35,21:00,0,565,3,21829.0
2635,15,1,2019-03-24,11:30,14:10,0,160,0,5403.0
2636,6,1,2019-03-01,07:00,16:10,0,550,1,26890.0
2637,28,1,2019-05-18,23:30,07:45,1,495,1,7335.0
2638,3,2,2019-03-27,17:35,04:25,1,650,2,9412.0
2639,10,2,2019-05-21,08:25,19:50,0,685,1,10844.0
2640,1,1,2019-06-06,18:55,21:50,0,175,0,4990.0
2641,3,1,2019-05-27,23:05,04:25,1,1760,2,16704.0
2642,8,1,2019-04-09,05:55,19:15,1,2240,2,7711.0
2643,3,2,2019-06-03,17:30,04:25,1,655,1,10262.0
2644,7,2,2019-06-24,12:50,21:00,0,490,1,6007.0
2645,2,1,2019-04-01,09:25,05:25,1,1200,2,12219.0
2646,23,1,2019-05-01,20:55,23:40,0,165,0,3898.0
2647,10,1,2019-05-06,17:00,22:05,1,1745,1,11467.0
2648,2,1,2019-05-18,08:20,20:25,0,725,2,12534.0
2649,10,2,2019-06-06,08:25,18:15,0,590,1,10844.0
2650,18,1,2019-03-24,05:45,08:35,0,170,0,4377.0
2651,16,1,2019-06-09,17:45,20:05,0,140,0,11982.0
2652,18,1,2019-06-09,09:30,12:20,0,170,0,4423.0
2653,3,1,2019-03-03,19:15,04:25,1,550,1,17234.0
2654,26,1,2019-04-01,07:10,22:55,0,945,1,8295.0
2655,3,2,2019-03-06,05:30,19:45,1,2295,2,15864.0
2656,23,1,2019-05-27,11:40,14:30,0,170,0,3398.0
2657,7,1,2019-06-09,13:00,01:30,1,750,1,7198.0
2658,6,1,2019-04-06,06:00,08:45,0,165,0,7229.0
2659,3,1,2019-06-12,05:30,04:25,1,1375,2,13014.0
2660,2,1,2019-05-09,14:35,14:35,1,1440,1,6528.0
2661,3,1,2019-06-12,09:35,12:35,1,1620,2,13292.0
2662,3,1,2019-05-21,19:10,19:00,1,1430,2,15129.0
2663,8,1,2019-06-15,20:00,19:15,1,1395,2,11071.0
2664,5,1,2019-04-21,06:55,09:30,0,155,0,4174.0
2665,7,1,2019-03-27,04:00,18:50,0,890,1,11299.0
2666,3,2,2019-05-18,19:45,12:35,1,1010,1,12373.0
2667,13,1,2019-03-01,05:50,09:15,1,1645,1,13439.0
2668,4,1,2019-05-01,20:20,22:55,0,155,0,4804.0
2669,2,1,2019-05-12,09:25,05:35,1,1210,2,11642.0
2670,1,1,2019-06-18,00:25,03:15,0,170,0,3419.0
2671,4,1,2019-05-21,06:35,12:10,0,335,2,6103.0
2672,2,1,2019-05-09,07:00,01:20,1,1100,2,13033.0
2673,6,2,2019-03-18,08:55,15:55,0,420,2,11245.0
2674,10,2,2019-04-01,06:30,12:00,0,330,1,10056.0
2675,10,2,2019-06-06,20:25,14:25,1,1080,1,10539.0
2676,21,1,2019-03-18,22:05,00:25,1,140,0,5277.0
2677,2,1,2019-05-21,10:00,23:15,0,795,1,11936.0
2678,3,1,2019-06-09,05:30,04:25,1,1375,2,13014.0
2679,26,1,2019-06-06,17:00,20:20,1,1640,1,8820.0
2680,3,2,2019-05-09,15:00,12:35,1,1295,1,12373.0
2681,3,2,2019-06-01,09:00,12:35,1,1655,1,10262.0
2682,22,2,2019-06-03,07:05,08:30,0,85,0,4995.0
2683,3,2,2019-03-27,21:50,19:45,1,1315,1,7438.0
2684,4,1,2019-03-21,05:30,08:20,0,170,0,4148.0
2685,21,1,2019-05-27,14:45,17:05,0,140,0,3597.0
2686,30,1,2019-05-01,07:35,23:30,0,955,1,5192.0
2687,6,1,2019-03-06,08:00,20:20,0,740,1,16736.0
2688,7,1,2019-06-01,13:00,21:00,0,480,1,7933.0
2689,8,1,2019-05-18,08:00,19:15,0,675,1,8879.0
2690,14,1,2019-05-12,14:25,17:40,0,195,0,5000.0
2691,26,1,2019-05-06,17:00,09:05,1,965,1,8137.0
2692,8,1,2019-03-09,16:55,19:15,1,1580,2,22096.0
2693,18,3,2019-03-24,05:45,08:35,0,170,0,4273.0
2694,6,1,2019-03-01,18:40,00:45,1,365,1,35185.0
2695,4,1,2019-04-15,19:35,23:15,0,220,1,4226.0
2696,10,2,2019-05-01,08:25,16:20,0,475,1,10844.0
2697,24,1,2019-06-12,12:00,13:30,0,90,0,2754.0
2698,4,1,2019-06-06,10:30,16:05,0,335,1,6301.0
2699,2,1,2019-05-18,09:25,13:45,1,1700,2,13222.0
2700,3,2,2019-05-21,17:30,12:35,1,1145,1,12898.0
2701,13,1,2019-03-12,06:45,20:35,0,830,1,12127.0
2702,10,1,2019-05-21,20:25,22:05,1,1540,1,13067.0
2703,2,1,2019-04-01,16:45,20:25,1,1660,2,9920.0
2704,23,1,2019-04-01,07:45,10:40,0,175,0,4239.0
2705,3,1,2019-06-06,21:50,19:00,1,1270,1,14714.0
2706,4,1,2019-05-06,18:05,23:30,0,325,1,6218.0
2707,21,1,2019-03-01,05:15,07:35,0,140,0,7295.0
2708,7,1,2019-06-09,03:50,11:30,0,460,1,7408.0
2709,10,2,2019-06-09,09:35,18:00,0,505,1,13994.0
2710,4,1,2019-05-15,14:25,16:55,0,150,0,5224.0
2711,29,1,2019-03-09,05:45,07:05,0,80,0,4391.0
2712,2,1,2019-05-18,10:00,05:25,1,1165,2,14109.0
2713,18,3,2019-04-27,09:30,12:20,0,170,0,4885.0
2714,6,1,2019-06-01,08:20,11:20,0,180,0,8016.0
2715,7,1,2019-06-24,06:00,12:35,0,395,1,12524.0
2716,3,2,2019-03-27,02:15,18:50,0,995,1,6017.0
2717,8,1,2019-05-09,22:00,19:15,1,1275,2,10441.0
2718,18,1,2019-04-01,21:10,00:05,1,175,0,3625.0
2719,8,1,2019-03-09,05:15,19:15,1,2280,3,15586.0
2720,8,1,2019-03-27,08:00,19:15,0,675,1,7199.0
2721,3,1,2019-03-21,06:20,04:25,1,1325,2,12273.0
2722,7,1,2019-06-06,19:00,01:30,1,390,1,7530.0
2723,22,1,2019-05-21,19:35,21:05,0,90,0,5678.0
2724,8,1,2019-06-24,10:55,07:40,1,1245,2,11753.0
2725,29,3,2019-05-21,22:45,00:15,1,90,0,1965.0
2726,14,1,2019-03-21,06:40,13:20,0,400,1,10208.0
2727,14,1,2019-05-21,20:25,01:30,1,305,1,5054.0
2728,14,1,2019-03-03,08:25,15:30,0,425,1,14871.0
2729,3,2,2019-05-18,07:05,19:00,0,715,1,12373.0
2730,29,1,2019-06-15,22:45,00:15,1,90,0,2017.0
2731,10,2,2019-03-24,13:55,04:45,1,890,1,10661.0
2732,7,1,2019-05-09,10:20,19:00,0,520,1,9794.0
2733,10,1,2019-05-09,20:25,23:35,1,1630,1,13067.0
2734,25,1,2019-03-03,17:45,20:05,0,140,0,7298.0
2735,1,1,2019-03-03,10:05,13:00,0,175,0,7648.0
2736,2,1,2019-05-12,12:00,21:50,0,590,2,10676.0
2737,13,1,2019-06-03,10:00,12:45,0,165,0,6961.0
2738,14,1,2019-05-15,11:25,01:30,1,845,1,6979.0
2739,7,1,2019-05-27,09:00,21:00,0,720,1,13587.0
2740,10,2,2019-05-24,14:05,23:35,0,570,1,10844.0
2741,1,1,2019-05-12,10:10,13:00,0,170,0,3943.0
2742,14,1,2019-06-12,09:15,21:00,0,705,1,6838.0
2743,3,2,2019-04-15,13:00,19:00,0,360,1,6542.0
2744,3,2,2019-05-21,07:05,19:00,0,715,1,12239.0
2745,10,1,2019-05-12,16:30,04:40,1,730,1,14388.0
2746,4,1,2019-03-12,05:30,08:20,0,170,0,4148.0
2747,7,1,2019-05-18,15:05,01:30,1,625,2,16840.0
2748,7,1,2019-06-03,09:45,22:30,0,765,1,9646.0
2749,10,1,2019-06-09,21:10,18:15,1,1265,1,14571.0
2750,14,1,2019-05-15,16:00,01:30,1,570,1,7923.0
2751,10,2,2019-05-12,20:00,04:40,1,520,1,8586.0
2752,7,1,2019-06-03,13:15,22:30,0,555,1,9646.0
2753,10,1,2019-05-18,14:05,12:00,1,1315,1,14388.0
2754,10,1,2019-06-12,16:30,16:20,1,1430,1,13044.0
2755,7,1,2019-05-21,10:00,19:00,0,540,1,10197.0
2756,3,1,2019-06-01,19:45,19:00,1,1395,1,14714.0
2757,8,1,2019-06-01,10:00,19:15,0,555,1,9929.0
2758,3,2,2019-03-21,22:50,04:25,1,335,1,6017.0
2759,25,1,2019-06-27,09:45,12:00,0,135,0,3597.0
2760,8,1,2019-03-21,13:30,23:00,0,570,1,5704.0
2761,3,1,2019-06-03,19:45,04:25,1,520,1,14714.0
2762,13,1,2019-05-12,10:00,12:45,0,165,0,5228.0
2763,10,1,2019-04-01,09:35,10:55,1,1520,1,11467.0
2764,15,1,2019-06-06,09:45,12:35,0,170,0,4668.0
2765,1,1,2019-04-18,21:15,00:15,1,180,0,4591.0
2766,1,1,2019-05-12,21:15,00:15,1,180,0,3943.0
2767,13,1,2019-04-21,10:00,12:45,0,165,0,5228.0
2768,3,1,2019-03-27,02:15,18:50,0,995,1,12242.0
2769,8,1,2019-06-09,07:05,09:25,1,1580,2,11185.0
2770,14,1,2019-04-09,09:15,01:30,1,975,1,6573.0
2771,10,1,2019-05-15,16:30,22:35,0,365,1,14781.0
2772,2,1,2019-06-12,16:45,08:55,1,970,2,14960.0
2773,21,1,2019-05-15,11:35,14:00,0,145,0,4332.0
2774,17,1,2019-03-03,05:50,08:40,0,170,0,7652.0
2775,10,1,2019-05-24,09:35,21:05,0,690,1,14151.0
2776,18,3,2019-06-12,09:30,12:20,0,170,0,4319.0
2777,3,1,2019-03-21,19:10,18:50,1,1420,2,10929.0
2778,2,1,2019-03-24,07:00,10:00,1,1620,2,11491.0
2779,14,1,2019-04-18,14:20,17:35,0,195,0,6015.0
2780,10,1,2019-06-12,09:35,21:05,0,690,1,12692.0
2781,30,1,2019-03-09,22:50,01:20,1,150,0,4384.0
2782,1,1,2019-06-03,06:05,08:50,0,165,0,3943.0
2783,3,2,2019-05-18,09:00,19:00,0,600,1,12373.0
2784,6,1,2019-03-06,08:00,13:15,0,315,1,19225.0
2785,3,2,2019-03-09,19:45,18:50,1,1385,1,14053.0
2786,13,1,2019-04-12,13:20,16:10,0,170,0,5911.0
2787,7,1,2019-06-09,06:40,19:00,0,740,1,10877.0
2788,10,2,2019-06-06,18:55,04:40,1,585,1,7757.0
2789,14,1,2019-03-21,07:35,16:10,0,515,1,6558.0
2790,4,1,2019-04-21,09:35,12:20,0,165,0,4804.0
2791,22,1,2019-03-18,15:50,17:20,0,90,0,5678.0
2792,3,2,2019-05-09,10:00,04:25,1,1105,1,12373.0
2793,6,2,2019-05-06,06:00,08:45,0,165,0,5198.0
2794,4,1,2019-06-01,14:25,16:55,0,150,0,6064.0
2795,3,1,2019-03-09,21:50,04:25,1,395,1,15029.0
2796,3,1,2019-04-09,05:30,19:00,0,810,2,10909.0
2797,7,1,2019-03-09,08:40,19:45,0,665,1,18492.0
2798,3,2,2019-06-24,02:15,04:25,1,1570,1,10262.0
2799,10,1,2019-05-18,11:50,17:35,0,345,1,8781.0
2800,14,1,2019-05-27,08:35,16:10,0,455,1,6442.0
2801,22,1,2019-03-12,09:50,16:35,0,405,1,20120.0
2802,15,1,2019-05-27,19:30,22:15,0,165,0,4878.0
2803,6,1,2019-03-06,05:45,18:25,0,760,1,16736.0
2804,5,1,2019-05-24,11:15,18:30,0,435,1,9630.0
2805,26,1,2019-05-09,07:10,18:50,0,700,1,8610.0
2806,16,1,2019-06-27,07:05,09:20,0,135,0,3687.0
2807,26,1,2019-05-15,20:20,09:05,1,765,1,8452.0
2808,1,1,2019-05-18,10:30,13:20,0,170,0,3943.0
2809,24,1,2019-03-15,06:20,07:45,0,85,0,3342.0
2810,10,1,2019-05-12,20:25,14:25,1,1080,1,13067.0
2811,15,1,2019-05-06,19:30,22:15,0,165,0,4878.0
2812,10,1,2019-05-09,21:10,10:05,1,775,1,14388.0
2813,3,1,2019-05-27,13:25,04:25,1,900,2,16704.0
2814,20,1,2019-05-21,19:30,20:45,0,75,0,3100.0
2815,13,1,2019-03-12,17:25,18:05,1,1480,3,13387.0
2816,24,1,2019-06-09,09:10,10:40,0,90,0,4049.0
2817,3,2,2019-05-18,05:30,19:00,0,810,2,13029.0
2818,18,3,2019-04-09,21:10,00:05,1,175,0,3919.0
2819,21,1,2019-05-03,05:15,07:40,0,145,0,3850.0
2820,8,1,2019-06-24,13:15,09:25,1,1210,2,8839.0
2821,10,2,2019-04-01,16:30,04:40,1,730,1,7064.0
2822,10,1,2019-05-12,20:00,08:15,1,735,1,13941.0
2823,2,1,2019-05-24,10:00,10:30,1,1470,3,13007.0
2824,10,1,2019-05-18,14:05,22:35,0,510,1,14781.0
2825,22,2,2019-03-18,19:35,21:05,0,90,0,2071.0
2826,3,2,2019-06-21,11:00,14:15,0,195,0,4256.0
2827,15,1,2019-03-09,16:00,18:35,0,155,0,7923.0
2828,30,1,2019-03-15,22:50,01:20,1,150,0,3782.0
2829,10,2,2019-05-15,20:25,09:45,1,800,1,12384.0
2830,7,2,2019-03-21,10:00,01:35,1,935,1,8565.0
2831,14,1,2019-03-21,16:00,21:00,0,300,1,6232.0
2832,1,1,2019-03-09,05:30,08:20,0,170,0,4777.0
2833,2,1,2019-06-01,20:45,23:20,0,155,0,4145.0
2834,30,1,2019-05-15,22:40,10:40,1,720,1,5192.0
2835,8,1,2019-04-01,05:10,08:00,0,170,0,4729.0
2836,14,1,2019-06-03,06:40,21:00,0,860,1,6093.0
2837,2,1,2019-05-01,09:25,18:30,0,545,1,8891.0
2838,3,1,2019-03-27,16:00,04:25,1,745,1,12242.0
2839,10,1,2019-05-01,17:00,18:00,1,1500,1,11467.0
2840,10,1,2019-05-21,21:10,09:20,1,730,1,14781.0
2841,7,1,2019-05-18,07:00,19:00,0,720,1,10197.0
2842,6,1,2019-03-06,21:25,09:30,1,725,1,17261.0
2843,8,1,2019-05-01,20:40,09:25,1,765,1,7480.0
2844,4,1,2019-05-21,15:30,18:05,0,155,0,4804.0
2845,5,3,2019-04-21,09:00,11:25,0,145,0,4439.0
2846,3,2,2019-06-06,05:30,04:25,1,1375,2,10368.0
2847,11,1,2019-03-21,06:10,11:20,0,310,1,6065.0
2848,10,2,2019-05-24,18:55,04:40,1,585,1,8586.0
2849,14,1,2019-03-18,14:30,17:35,0,185,0,5406.0
2850,3,2,2019-06-06,18:25,04:25,1,600,2,12142.0
2851,3,1,2019-06-06,02:15,12:35,0,620,1,14714.0
2852,3,2,2019-06-15,02:15,04:25,1,1570,1,10262.0
2853,13,1,2019-03-06,11:50,23:55,0,725,1,15434.0
2854,2,1,2019-05-18,12:00,11:10,1,1390,2,10676.0
2855,4,1,2019-04-21,20:20,22:55,0,155,0,4804.0
2856,3,1,2019-06-09,19:30,12:35,1,1025,2,13014.0
2857,1,1,2019-05-03,10:10,13:00,0,170,0,3943.0
2858,20,1,2019-03-06,05:30,22:00,0,990,2,9678.0
2859,10,1,2019-05-15,08:25,19:50,0,685,1,14781.0
2860,7,1,2019-05-15,09:00,19:00,0,600,1,10197.0
2861,8,1,2019-05-09,05:55,19:15,0,800,2,10861.0
2862,10,2,2019-05-01,21:10,04:40,1,450,1,10844.0
2863,8,1,2019-05-21,17:20,09:25,1,965,1,7480.0
2864,14,1,2019-06-24,17:10,01:30,1,500,1,5684.0
2865,3,1,2019-06-06,16:00,19:00,1,1620,1,14714.0
2866,10,2,2019-04-01,09:35,18:00,0,505,1,9314.0
2867,2,1,2019-03-15,20:45,23:20,0,155,0,4435.0
2868,7,1,2019-06-27,07:30,19:00,0,690,1,11789.0
2869,18,3,2019-04-03,21:10,00:05,1,175,0,3919.0
2870,6,2,2019-04-06,15:15,18:10,0,175,0,5198.0
2871,18,3,2019-03-24,05:45,08:35,0,170,0,4273.0
2872,26,1,2019-05-09,17:00,18:50,1,1550,1,8820.0
2873,24,1,2019-05-06,12:00,13:30,0,90,0,2754.0
2874,26,1,2019-06-09,20:20,23:25,1,1625,1,8085.0
2875,10,2,2019-06-09,20:25,21:05,1,1480,1,10539.0
2876,10,1,2019-06-09,09:35,22:05,0,750,1,14676.0
2877,3,2,2019-03-27,02:15,04:25,1,1570,1,6017.0
2878,6,2,2019-04-01,18:55,22:00,0,185,0,4544.0
2879,35,1,2019-03-06,13:05,16:20,0,195,1,4140.0
2880,6,1,2019-05-03,11:10,14:05,0,175,0,7229.0
2881,8,1,2019-03-09,22:00,19:15,1,1275,2,16373.0
2882,2,1,2019-05-01,05:50,23:15,0,1045,2,10991.0
2883,10,2,2019-05-18,14:05,12:00,1,1315,1,9663.0
2884,13,7,2019-03-01,22:00,23:20,1,1520,1,14305.0
2885,31,1,2019-05-15,16:45,07:10,1,865,1,6752.0
2886,10,2,2019-06-12,16:30,09:20,1,1010,1,8529.0
2887,14,1,2019-03-27,05:35,08:50,0,195,0,4729.0
2888,7,1,2019-05-18,08:45,21:00,0,735,1,7670.0
2889,22,2,2019-05-03,10:20,11:50,0,90,0,4995.0
2890,6,1,2019-05-01,08:20,11:20,0,180,0,7229.0
2891,1,1,2019-04-27,07:10,10:05,0,175,0,4823.0
2892,30,1,2019-03-27,19:35,22:05,0,150,0,3782.0
2893,3,2,2019-05-21,18:15,19:00,1,1485,1,12898.0
2894,5,3,2019-05-24,22:20,00:40,1,140,0,3841.0
2895,7,1,2019-05-18,10:35,19:00,0,505,1,9627.0
2896,10,1,2019-06-09,21:10,12:00,1,890,1,14571.0
2897,4,1,2019-03-24,15:20,17:55,0,155,0,6985.0
2898,22,1,2019-06-21,07:05,08:30,0,85,0,8040.0
2899,4,1,2019-06-21,22:15,00:50,1,155,0,4804.0
2900,7,1,2019-06-27,04:55,19:00,0,845,1,10678.0
2901,10,1,2019-03-24,16:55,18:10,1,1515,1,14231.0
2902,10,2,2019-06-12,20:00,16:20,1,1220,1,8529.0
2903,8,1,2019-06-24,10:55,19:15,0,500,2,11753.0
2904,3,1,2019-05-18,23:05,04:25,1,1760,2,16704.0
2905,10,1,2019-06-06,18:55,04:40,1,585,1,13374.0
2906,20,1,2019-05-01,21:05,22:25,0,80,0,3625.0
2907,3,1,2019-05-21,16:00,19:00,1,1620,1,16079.0
2908,3,2,2019-06-27,20:55,12:35,1,940,1,10262.0
2909,10,2,2019-05-15,06:30,12:00,0,330,1,9663.0
2910,7,1,2019-05-18,18:00,01:30,1,450,1,9595.0
2911,4,1,2019-06-24,17:15,19:50,0,155,0,4804.0
2912,2,1,2019-06-09,10:00,05:25,1,1165,2,12744.0
2913,13,1,2019-06-01,13:20,16:10,0,170,0,6961.0
2914,10,2,2019-05-06,14:05,04:40,1,875,1,9663.0
2915,7,1,2019-05-21,10:35,19:15,0,520,1,7575.0
2916,13,1,2019-03-03,19:10,10:35,1,925,2,13355.0
2917,2,1,2019-05-24,09:25,13:45,1,1700,2,12592.0
2918,20,1,2019-06-01,13:55,15:25,0,90,0,3625.0
2919,3,2,2019-06-24,15:00,04:25,1,805,1,10262.0
2920,8,1,2019-05-21,19:45,19:15,1,1410,2,9443.0
